loan_id,loan_amount,funded_amount,interest_rate,annual_income,loan_status,grade,purpose,term,emp_length,dti,issue_date
LN2468,25981,47854,24.87,61209,Fully Paid,D,Education,36,10+ years,14.63,2019-06-10
LN2469,11382,10261,23.69,62987,Charged Off,D,Medical,60,5-10 years,16.09,2019-06-11
LN2470,5437,19733,16.03,128024,Current,F,Vacation,60,3-5 years,10.81,2019-06-11
LN2471,6435,40779,23.34,171649,Fully Paid,F,Medical,36,10+ years,8.62,2019-06-12
LN2472,25819,30079,20.63,62320,Fully Paid,A,Home Improvement,60,10+ years,14.22,2019-06-13
LN2473,37875,34980,26.35,31301,Charged Off,A,Vacation,60,< 1 year,25.58,2019-06-13
LN2474,32982,15141,25.06,146560,Charged Off,C,Education,60,10+ years,37.96,2019-06-14
LN2475,34328,10344,6.03,20891,Current,D,Debt Consolidation,36,1-3 years,28.15,2019-06-15
LN2476,13329,40472,14.47,173044,Fully Paid,B,Home Improvement,60,3-5 years,31.18,2019-06-15
LN2477,26169,16896,5.87,70457,Fully Paid,G,Debt Consolidation,60,< 1 year,12.24,2019-06-16
LN2478,22932,24817,7.55,133389,Fully Paid,G,Medical,36,5-10 years,4.19,2019-06-17
LN2479,35594,30813,20.04,40932,Charged Off,G,Medical,60,5-10 years,11.66,2019-06-17
LN2480,12421,19895,26.85,24192,Fully Paid,D,Medical,60,5-10 years,16.11,2019-06-18
LN2481,46033,1143,8.0,36128,Fully Paid,D,Education,36,5-10 years,27.6,2019-06-19
LN2482,8629,11681,16.28,42836,Fully Paid,A,Medical,60,5-10 years,37.57,2019-06-19
LN2483,9325,8367,27.77,44837,Fully Paid,G,Debt Consolidation,36,< 1 year,32.37,2019-06-20
LN2484,29495,4228,25.36,137028,Charged Off,A,Home Improvement,60,1-3 years,10.66,2019-06-21
LN2485,32750,5582,17.99,136481,Fully Paid,D,Education,60,1-3 years,32.81,2019-06-21
LN2486,30619,14147,24.29,145176,Charged Off,E,Home Improvement,36,5-10 years,16.47,2019-06-22
LN2487,41461,12397,18.07,145172,Fully Paid,E,Medical,36,1-3 years,7.02,2019-06-23
LN2488,9264,39799,8.95,42778,Fully Paid,F,Vacation,36,3-5 years,18.45,2019-06-23
LN2489,13686,38011,8.12,63130,Fully Paid,D,Education,60,1-3 years,22.53,2019-06-24
LN2490,47484,14647,9.71,36708,Fully Paid,G,Medical,60,10+ years,30.54,2019-06-25
LN2491,25226,28718,13.77,127481,Fully Paid,E,Education,36,5-10 years,14.0,2019-06-25
LN2492,7721,45264,28.26,175304,Charged Off,F,Vacation,36,10+ years,5.87,2019-06-26
LN2493,21609,43317,24.99,190484,Charged Off,F,Debt Consolidation,36,10+ years,3.77,2019-06-27
LN2494,8373,48914,15.82,24782,Fully Paid,D,Debt Consolidation,60,5-10 years,4.5,2019-06-27
LN2495,39675,20097,17.33,177387,Fully Paid,F,Debt Consolidation,60,< 1 year,38.0,2019-06-28
LN2496,49895,37953,11.64,30052,Current,A,Vacation,36,1-3 years,38.07,2019-06-29
LN2497,29937,46254,22.61,39521,Fully Paid,A,Home Improvement,60,3-5 years,38.75,2019-06-29
LN2498,6656,41096,25.07,89690,Fully Paid,A,Vacation,60,< 1 year,12.1,2019-06-30
LN2499,9984,18107,10.97,55546,Fully Paid,B,Vacation,60,3-5 years,7.66,2019-07-01
LN2500,30984,4010,6.05,177044,Charged Off,A,Medical,36,5-10 years,39.24,2019-07-01
LN2501,9286,6555,20.6,124713,Fully Paid,G,Debt Consolidation,60,1-3 years,39.53,2019-07-02
LN2502,6901,1067,19.06,122617,Fully Paid,A,Education,36,< 1 year,3.13,2019-07-02
LN2503,32552,29412,15.05,42030,Fully Paid,D,Home Improvement,36,5-10 years,30.1,2019-07-03
LN2504,26709,45953,21.1,191448,Fully Paid,E,Education,36,< 1 year,11.55,2019-07-04
LN2505,32055,35305,18.77,109831,Fully Paid,G,Medical,36,10+ years,36.37,2019-07-04
LN2506,38685,12549,11.26,97400,Charged Off,E,Medical,36,1-3 years,3.57,2019-07-05
LN2507,9429,6680,14.94,38055,Charged Off,A,Home Improvement,36,1-3 years,35.54,2019-07-06
LN2508,15716,26739,15.7,176565,Fully Paid,A,Education,60,5-10 years,0.1,2019-07-06
LN2509,49563,22209,27.01,94861,Fully Paid,A,Home Improvement,36,5-10 years,20.88,2019-07-07
LN2510,12138,42515,29.02,141184,Charged Off,F,Home Improvement,60,5-10 years,13.42,2019-07-08
LN2511,36298,23432,27.33,136524,Charged Off,D,Debt Consolidation,60,1-3 years,17.09,2019-07-08
LN2512,24429,16116,22.98,136826,Fully Paid,D,Education,60,10+ years,17.35,2019-07-09
LN2513,6772,21045,19.62,56775,Fully Paid,D,Debt Consolidation,60,1-3 years,26.14,2019-07-10
LN2514,49244,27327,22.23,105909,Fully Paid,E,Debt Consolidation,36,5-10 years,0.92,2019-07-10
LN2515,49519,36709,28.48,56253,Fully Paid,G,Debt Consolidation,60,3-5 years,27.65,2019-07-11
LN2516,36732,44617,11.25,71884,Fully Paid,G,Vacation,36,10+ years,0.89,2019-07-12
LN2517,40905,27905,18.38,96497,Charged Off,B,Medical,36,1-3 years,7.41,2019-07-12
LN2518,18347,8067,22.24,37705,Fully Paid,E,Medical,60,3-5 years,24.27,2019-07-13
LN2519,17920,33559,21.98,195748,Charged Off,D,Vacation,36,10+ years,3.46,2019-07-14
LN2520,32822,43919,11.31,111640,Charged Off,C,Home Improvement,60,1-3 years,39.64,2019-07-14
LN2521,47659,18985,19.67,27101,Charged Off,B,Education,36,5-10 years,31.38,2019-07-15
LN2522,41108,28369,24.9,82495,Fully Paid,A,Education,36,1-3 years,28.23,2019-07-16
LN2523,24563,18864,16.88,155815,Fully Paid,F,Education,36,10+ years,10.71,2019-07-16
LN2524,8967,23614,24.83,28951,Current,E,Debt Consolidation,60,5-10 years,1.94,2019-07-17
LN2525,46183,48894,14.0,158086,Charged Off,F,Education,60,< 1 year,39.15,2019-07-18
LN2526,12871,16613,28.47,56180,Charged Off,B,Education,36,3-5 years,5.91,2019-07-18
LN2527,29763,7447,18.35,76977,Fully Paid,G,Education,36,5-10 years,33.22,2019-07-19
LN2528,12916,6499,19.9,83209,Fully Paid,C,Medical,60,5-10 years,7.9,2019-07-20
LN2529,9734,40041,5.78,192980,Charged Off,B,Vacation,36,10+ years,14.96,2019-07-20
LN2530,34613,32315,9.26,128575,Fully Paid,E,Home Improvement,60,10+ years,27.74,2019-07-21
LN2531,29179,2299,20.82,70918,Fully Paid,D,Vacation,60,3-5 years,37.81,2019-07-22
LN2532,36262,40469,15.5,159291,Fully Paid,A,Education,60,10+ years,0.79,2019-07-22
LN2533,13677,5994,17.7,158235,Fully Paid,D,Home Improvement,60,5-10 years,10.43,2019-07-23
LN2534,19268,30878,6.57,153542,Fully Paid,D,Home Improvement,36,3-5 years,30.6,2019-07-24
LN2535,13330,16627,25.85,167615,Fully Paid,E,Vacation,60,3-5 years,6.94,2019-07-24
LN2536,21733,8489,24.61,170348,Fully Paid,D,Vacation,60,1-3 years,4.46,2019-07-25
LN2537,38947,27111,9.63,140014,Charged Off,D,Vacation,60,5-10 years,1.85,2019-07-25
LN2538,28286,33355,20.86,187953,Fully Paid,E,Vacation,60,5-10 years,20.1,2019-07-26
LN2539,7610,9269,25.46,98950,Fully Paid,E,Debt Consolidation,36,10+ years,30.71,2019-07-27
LN2540,7430,3831,21.02,27749,Charged Off,C,Medical,60,5-10 years,38.47,2019-07-27
LN2541,40922,45370,12.76,44182,Fully Paid,D,Medical,36,10+ years,10.7,2019-07-28
LN2542,14828,12819,21.4,97450,Fully Paid,B,Education,60,5-10 years,4.85,2019-07-29
LN2543,43913,25813,10.26,100543,Charged Off,G,Debt Consolidation,60,1-3 years,16.1,2019-07-29
LN2544,32497,22637,12.96,116487,Current,A,Home Improvement,36,5-10 years,2.22,2019-07-30
LN2545,40256,2996,11.0,130227,Fully Paid,F,Vacation,60,1-3 years,13.25,2019-07-31
LN2546,37618,45387,18.92,172455,Fully Paid,A,Education,36,5-10 years,25.72,2019-07-31
LN2547,47332,4089,7.71,98578,Charged Off,E,Home Improvement,60,5-10 years,6.73,2019-08-01
LN2548,27526,34291,28.33,136258,Fully Paid,F,Medical,36,< 1 year,25.28,2019-08-02
LN2549,31158,21659,13.34,176484,Charged Off,E,Home Improvement,36,5-10 years,38.88,2019-08-02
LN2550,26032,46178,10.47,33181,Current,G,Vacation,36,1-3 years,34.57,2019-08-03
LN2551,38846,31429,17.41,64898,Current,G,Vacation,36,3-5 years,14.27,2019-08-04
LN2552,45936,16732,11.92,23405,Fully Paid,C,Medical,36,1-3 years,16.86,2019-08-04
LN2553,30794,20506,18.37,30862,Fully Paid,D,Vacation,60,5-10 years,16.77,2019-08-05
LN2554,6448,41935,13.71,48688,Current,E,Debt Consolidation,36,10+ years,34.4,2019-08-06
LN2555,29861,6190,8.3,68017,Fully Paid,G,Education,36,< 1 year,39.75,2019-08-06
LN2556,29141,5575,11.65,32939,Fully Paid,E,Medical,60,10+ years,33.04,2019-08-07
LN2557,10074,41495,15.96,124152,Charged Off,A,Medical,36,< 1 year,22.32,2019-08-08
LN2558,7406,49146,5.76,59585,Fully Paid,D,Home Improvement,60,< 1 year,3.89,2019-08-08
LN2559,32823,35565,24.27,136315,Fully Paid,C,Medical,60,10+ years,38.18,2019-08-09
LN2560,24291,35899,20.55,124447,Charged Off,G,Education,36,5-10 years,34.4,2019-08-10
LN2561,42568,24706,20.03,174014,Fully Paid,E,Debt Consolidation,36,1-3 years,33.66,2019-08-10
LN2562,33003,48668,18.65,156344,Fully Paid,E,Home Improvement,36,10+ years,15.67,2019-08-11
LN2563,47851,23884,19.76,195206,Fully Paid,E,Education,36,3-5 years,17.89,2019-08-12
LN2564,35406,18199,28.37,175337,Charged Off,A,Medical,36,< 1 year,4.79,2019-08-12
LN2565,24312,45100,5.21,199264,Fully Paid,G,Vacation,36,1-3 years,37.51,2019-08-13
LN2566,44108,40434,6.19,179740,Fully Paid,E,Vacation,60,3-5 years,37.73,2019-08-14
LN2567,2382,13479,9.79,101560,Charged Off,E,Education,60,1-3 years,10.18,2019-08-14
LN2568,35171,35178,9.18,117435,Charged Off,A,Debt Consolidation,60,5-10 years,27.84,2019-08-15
LN2569,42779,13665,9.53,89283,Fully Paid,E,Vacation,60,3-5 years,8.14,2019-08-16
LN2570,4292,1534,21.8,29297,Charged Off,D,Education,36,10+ years,15.72,2019-08-16
LN2571,42779,27292,16.49,84005,Fully Paid,D,Home Improvement,36,1-3 years,12.1,2019-08-17
LN2572,34187,37132,29.79,148833,Charged Off,A,Medical,60,10+ years,15.58,2019-08-17
LN2573,13411,37110,10.67,152679,Fully Paid,D,Debt Consolidation,36,10+ years,12.36,2019-08-18
LN2574,38285,23469,12.77,150654,Fully Paid,F,Debt Consolidation,36,1-3 years,13.81,2019-08-19
LN2575,16422,47233,29.61,106994,Charged Off,F,Home Improvement,60,1-3 years,31.64,2019-08-19
LN2576,43468,38268,25.79,76305,Fully Paid,F,Debt Consolidation,60,< 1 year,12.0,2019-08-20
LN2577,33371,2172,16.74,179045,Fully Paid,C,Education,60,< 1 year,32.59,2019-08-21
LN2578,6693,28914,18.86,174189,Fully Paid,E,Debt Consolidation,60,3-5 years,22.72,2019-08-21
LN2579,34535,21901,26.08,142688,Charged Off,C,Debt Consolidation,36,3-5 years,31.22,2019-08-22
LN2580,15818,41775,17.02,27645,Fully Paid,D,Debt Consolidation,60,3-5 years,36.76,2019-08-23
LN2581,32238,35409,10.15,62238,Fully Paid,A,Education,36,< 1 year,5.54,2019-08-23
LN2582,31874,20324,25.71,89694,Fully Paid,F,Medical,60,10+ years,13.76,2019-08-24
LN2583,27715,9738,18.44,192845,Fully Paid,A,Vacation,60,5-10 years,2.22,2019-08-25
LN2584,28605,38494,8.83,36786,Fully Paid,C,Debt Consolidation,60,5-10 years,16.28,2019-08-25
LN2585,35317,45557,17.64,60693,Fully Paid,D,Home Improvement,36,1-3 years,9.5,2019-08-26
LN2586,32174,25054,15.33,116447,Fully Paid,G,Home Improvement,36,< 1 year,22.87,2019-08-27
LN2587,10956,30709,26.92,177650,Fully Paid,E,Education,36,1-3 years,31.34,2019-08-27
LN2588,39908,44785,8.15,197480,Charged Off,G,Medical,36,5-10 years,19.45,2019-08-28
LN2589,11837,21107,26.88,89702,Charged Off,D,Debt Consolidation,60,1-3 years,13.34,2019-08-29
LN2590,4716,1363,17.81,104845,Charged Off,F,Education,60,< 1 year,6.1,2019-08-29
LN2591,5481,11358,15.11,35076,Fully Paid,D,Vacation,60,< 1 year,1.07,2019-08-30
LN2592,25282,37077,9.05,39377,Current,A,Medical,60,< 1 year,27.12,2019-08-31
LN2593,7548,4240,22.52,160350,Fully Paid,B,Medical,36,5-10 years,1.22,2019-08-31
LN2594,38605,7665,28.17,147368,Current,F,Education,60,< 1 year,36.83,2019-09-01
LN2595,8758,46689,14.38,53539,Fully Paid,G,Home Improvement,60,3-5 years,23.77,2019-09-02
LN2596,44668,2936,11.04,146552,Fully Paid,E,Medical,60,3-5 years,14.13,2019-09-02
LN2597,24177,47736,18.87,162512,Fully Paid,F,Home Improvement,36,< 1 year,1.68,2019-09-03
LN2598,25022,26538,24.9,46245,Fully Paid,F,Medical,36,3-5 years,16.54,2019-09-04
LN2599,41761,44965,5.09,173169,Charged Off,E,Medical,36,< 1 year,34.69,2019-09-04
LN2600,6542,12998,20.78,87092,Charged Off,G,Medical,60,5-10 years,38.79,2019-09-05
LN2601,26476,1882,19.91,129454,Current,F,Vacation,36,3-5 years,3.4,2019-09-06
LN2602,31784,21224,12.95,152223,Charged Off,A,Home Improvement,36,5-10 years,31.09,2019-09-06
LN2603,23740,40691,16.29,172770,Fully Paid,D,Vacation,60,3-5 years,10.33,2019-09-07
LN2604,25817,47476,11.17,168673,Fully Paid,A,Home Improvement,36,10+ years,15.18,2019-09-08
LN2605,48596,31825,24.75,177879,Current,D,Vacation,60,10+ years,21.91,2019-09-08
LN2606,17052,6204,20.86,196374,Fully Paid,B,Vacation,60,5-10 years,39.79,2019-09-09
LN2607,36153,29885,18.32,159111,Charged Off,F,Vacation,36,3-5 years,8.35,2019-09-10
LN2608,48076,41056,14.81,67427,Fully Paid,B,Education,60,10+ years,5.22,2019-09-10
LN2609,1671,4203,12.28,91839,Fully Paid,C,Vacation,60,< 1 year,23.8,2019-09-11
LN2610,1163,3244,25.57,170125,Current,G,Medical,60,1-3 years,34.12,2019-09-11
LN2611,42424,33786,16.29,136801,Fully Paid,D,Debt Consolidation,60,10+ years,25.93,2019-09-12
LN2612,45002,4083,17.54,130845,Fully Paid,A,Vacation,36,10+ years,13.9,2019-09-13
LN2613,5795,22584,18.02,106298,Fully Paid,A,Debt Consolidation,60,< 1 year,39.08,2019-09-13
LN2614,11634,9521,16.21,109147,Charged Off,F,Debt Consolidation,36,10+ years,39.8,2019-09-14
LN2615,5798,34541,11.4,75413,Fully Paid,A,Medical,60,10+ years,30.83,2019-09-15
LN2616,23420,30063,8.01,85958,Fully Paid,C,Debt Consolidation,60,10+ years,32.1,2019-09-15
LN2617,30300,5732,7.46,51275,Fully Paid,E,Debt Consolidation,60,3-5 years,30.43,2019-09-16
LN2618,25345,28518,23.94,46597,Fully Paid,A,Debt Consolidation,60,10+ years,10.31,2019-09-17
LN2619,11749,40563,10.59,97521,Fully Paid,F,Home Improvement,60,1-3 years,6.01,2019-09-17
LN2620,39595,40752,6.39,114243,Fully Paid,B,Vacation,60,3-5 years,22.17,2019-09-18
LN2621,26121,30697,24.94,88908,Current,G,Vacation,60,3-5 years,38.17,2019-09-19
LN2622,38487,3567,8.85,75188,Current,A,Debt Consolidation,36,5-10 years,35.13,2019-09-19
LN2623,29411,17121,20.63,54710,Fully Paid,A,Medical,36,10+ years,4.27,2019-09-20
LN2624,34361,2674,13.47,138493,Charged Off,A,Home Improvement,36,1-3 years,2.28,2019-09-21
LN2625,22223,11875,8.16,69249,Fully Paid,F,Medical,60,1-3 years,34.95,2019-09-21
LN2626,8394,45340,15.36,54247,Fully Paid,G,Medical,36,5-10 years,24.52,2019-09-22
LN2627,15056,1739,5.37,46408,Fully Paid,E,Debt Consolidation,60,1-3 years,12.17,2019-09-23
LN2628,29380,2545,26.03,96313,Fully Paid,A,Education,36,3-5 years,22.47,2019-09-23
LN2629,27035,30140,17.84,25443,Fully Paid,E,Debt Consolidation,36,< 1 year,8.87,2019-09-24
LN2630,31620,10327,8.48,150270,Fully Paid,E,Education,60,3-5 years,37.88,2019-09-25
LN2631,20877,6127,10.92,151151,Charged Off,G,Home Improvement,60,< 1 year,33.09,2019-09-25
LN2632,44404,24331,16.2,116818,Fully Paid,G,Education,60,1-3 years,38.49,2019-09-26
LN2633,31911,24004,9.72,189417,Charged Off,C,Debt Consolidation,60,10+ years,7.48,2019-09-27
LN2634,33784,42833,11.71,163973,Fully Paid,B,Debt Consolidation,60,< 1 year,33.75,2019-09-27
LN2635,4191,11492,18.36,193804,Fully Paid,A,Medical,36,3-5 years,22.41,2019-09-28
LN2636,34160,14749,25.82,168579,Fully Paid,A,Debt Consolidation,60,3-5 years,13.0,2019-09-29
LN2637,26000,24508,15.05,101785,Fully Paid,A,Debt Consolidation,60,3-5 years,19.19,2019-09-29
LN2638,40040,10045,22.92,146691,Charged Off,E,Vacation,60,3-5 years,37.78,2019-09-30
LN2639,4631,21116,26.92,55391,Charged Off,G,Vacation,36,5-10 years,27.66,2019-10-01
LN2640,7172,19667,10.41,54171,Fully Paid,D,Medical,60,1-3 years,14.4,2019-10-01
LN2641,43080,10521,25.18,135019,Charged Off,B,Education,36,10+ years,40.0,2019-10-02
LN2642,24561,9669,23.94,27485,Current,F,Education,36,5-10 years,13.83,2019-10-03
LN2643,25817,28302,13.92,147628,Charged Off,A,Vacation,36,1-3 years,32.55,2019-10-03
LN2644,21281,12283,29.74,130104,Fully Paid,D,Home Improvement,36,< 1 year,31.38,2019-10-04
LN2645,29671,31935,11.56,135427,Charged Off,D,Vacation,60,5-10 years,28.92,2019-10-04
LN2646,26364,7998,11.37,110153,Fully Paid,G,Home Improvement,60,5-10 years,26.78,2019-10-05
LN2647,42674,29806,24.31,57748,Charged Off,D,Education,60,5-10 years,4.35,2019-10-06
LN2648,28425,32624,15.87,154950,Fully Paid,B,Vacation,60,5-10 years,39.8,2019-10-06
LN2649,29602,14440,13.27,153021,Fully Paid,D,Debt Consolidation,36,< 1 year,6.44,2019-10-07
LN2650,24253,46465,9.47,171953,Fully Paid,F,Home Improvement,36,3-5 years,23.85,2019-10-08
LN2651,24472,47501,24.13,107150,Fully Paid,A,Home Improvement,60,5-10 years,9.97,2019-10-08
LN2652,9080,22797,24.66,109364,Current,F,Home Improvement,60,1-3 years,6.75,2019-10-09
LN2653,8099,2269,19.16,135925,Fully Paid,A,Education,60,3-5 years,22.38,2019-10-10
LN2654,26431,8868,28.93,29958,Fully Paid,C,Medical,36,< 1 year,33.45,2019-10-10
LN2655,32186,31251,12.95,159769,Current,E,Debt Consolidation,36,10+ years,15.08,2019-10-11
LN2656,48684,13373,10.49,107160,Fully Paid,D,Vacation,36,< 1 year,3.09,2019-10-12
LN2657,31111,19987,21.94,35493,Fully Paid,F,Home Improvement,60,10+ years,24.95,2019-10-12
LN2658,40851,39729,23.96,193873,Fully Paid,E,Education,36,1-3 years,30.66,2019-10-13
LN2659,23614,16734,10.62,41199,Fully Paid,E,Home Improvement,36,10+ years,11.84,2019-10-14
LN2660,27724,43429,6.92,185560,Fully Paid,E,Vacation,36,5-10 years,27.62,2019-10-14
LN2661,42991,42337,25.26,50493,Fully Paid,E,Debt Consolidation,60,3-5 years,3.03,2019-10-15
LN2662,5940,41325,29.41,131545,Charged Off,E,Home Improvement,36,3-5 years,14.46,2019-10-16
LN2663,29758,19064,21.12,69002,Current,A,Education,60,5-10 years,18.97,2019-10-16
LN2664,37224,9433,11.95,43731,Fully Paid,B,Education,60,3-5 years,31.28,2019-10-17
LN2665,8788,49421,29.92,158148,Fully Paid,D,Medical,60,< 1 year,13.53,2019-10-18
LN2666,29082,10111,27.33,21071,Fully Paid,D,Education,36,5-10 years,18.15,2019-10-18
LN2667,25034,39450,17.83,119926,Charged Off,A,Medical,60,5-10 years,25.13,2019-10-19
LN2668,36479,49247,25.63,147872,Fully Paid,F,Debt Consolidation,36,3-5 years,24.96,2019-10-20
LN2669,12280,16047,25.4,61410,Charged Off,A,Vacation,36,10+ years,20.71,2019-10-20
LN2670,19052,9084,28.37,114948,Fully Paid,G,Medical,60,1-3 years,13.14,2019-10-21
LN2671,17531,22751,26.02,61041,Current,E,Home Improvement,60,10+ years,26.8,2019-10-22
LN2672,23804,17453,21.09,143616,Fully Paid,B,Home Improvement,60,< 1 year,33.49,2019-10-22
LN2673,29903,21308,20.23,73326,Charged Off,D,Vacation,36,5-10 years,6.15,2019-10-23
LN2674,45857,39968,16.68,189621,Fully Paid,F,Education,60,5-10 years,13.62,2019-10-24
LN2675,11142,31077,20.66,73096,Charged Off,C,Home Improvement,36,< 1 year,26.75,2019-10-24
LN2676,49355,44046,24.88,197462,Fully Paid,A,Medical,60,1-3 years,30.23,2019-10-25
LN2677,10866,35775,29.23,197124,Fully Paid,C,Vacation,36,5-10 years,31.26,2019-10-26
LN2678,5531,49570,16.68,63167,Fully Paid,D,Home Improvement,60,10+ years,26.13,2019-10-26
LN2679,46454,47097,19.34,81292,Charged Off,A,Education,60,< 1 year,19.13,2019-10-27
LN2680,39098,25503,16.12,95419,Charged Off,D,Education,36,5-10 years,25.83,2019-10-27
LN2681,39278,3779,21.71,193211,Fully Paid,A,Home Improvement,60,10+ years,5.4,2019-10-28
LN2682,29138,22304,20.75,107753,Fully Paid,F,Vacation,60,< 1 year,8.31,2019-10-29
LN2683,28065,1755,5.45,161779,Fully Paid,D,Debt Consolidation,60,< 1 year,37.1,2019-10-29
LN2684,30956,40263,18.53,164212,Charged Off,G,Home Improvement,60,< 1 year,36.89,2019-10-30
LN2685,42732,43955,7.21,31093,Charged Off,C,Education,36,1-3 years,28.96,2019-10-31
LN2686,40261,43281,5.66,124089,Charged Off,B,Debt Consolidation,36,< 1 year,13.08,2019-10-31
LN2687,11759,18400,24.78,92043,Fully Paid,F,Vacation,36,3-5 years,25.95,2019-11-01
LN2688,6439,41115,11.47,144534,Current,G,Education,36,3-5 years,27.51,2019-11-02
LN2689,48241,15249,13.52,156902,Charged Off,F,Vacation,36,< 1 year,20.6,2019-11-02
LN2690,43533,48647,6.6,181680,Charged Off,A,Home Improvement,60,5-10 years,29.94,2019-11-03
LN2691,29270,47825,9.49,122865,Fully Paid,C,Vacation,36,3-5 years,1.19,2019-11-04
LN2692,14279,45825,24.14,144678,Charged Off,D,Education,60,10+ years,10.25,2019-11-04
LN2693,40279,25600,17.34,67287,Fully Paid,C,Home Improvement,36,10+ years,31.78,2019-11-05
LN2694,45251,38706,27.02,53427,Fully Paid,F,Education,60,5-10 years,37.55,2019-11-06
LN2695,24888,20222,14.93,179467,Fully Paid,A,Education,36,10+ years,35.04,2019-11-06
LN2696,18630,34505,11.72,149849,Fully Paid,C,Debt Consolidation,60,5-10 years,28.66,2019-11-07
LN2697,36144,39968,13.69,129839,Fully Paid,G,Medical,36,10+ years,6.62,2019-11-08
LN2698,32182,42139,22.82,112662,Fully Paid,D,Vacation,60,< 1 year,14.75,2019-11-08
LN2699,26538,42302,18.88,37970,Fully Paid,E,Vacation,60,10+ years,2.01,2019-11-09
LN2700,12824,30148,27.6,90218,Charged Off,F,Debt Consolidation,60,< 1 year,25.59,2019-11-10
LN2701,33125,23302,20.05,94362,Fully Paid,B,Vacation,60,10+ years,17.99,2019-11-10
LN2702,7979,3623,17.33,174443,Fully Paid,B,Debt Consolidation,60,10+ years,22.92,2019-11-11
LN2703,27189,9646,24.64,170338,Fully Paid,F,Vacation,36,10+ years,39.17,2019-11-12
LN2704,43600,14543,28.69,170267,Charged Off,E,Vacation,60,< 1 year,16.09,2019-11-12
LN2705,13504,29960,13.9,130949,Charged Off,A,Education,60,10+ years,12.27,2019-11-13
LN2706,21669,23785,11.25,146895,Fully Paid,C,Debt Consolidation,60,10+ years,6.02,2019-11-14
LN2707,7910,13817,20.41,47315,Current,C,Vacation,36,1-3 years,5.74,2019-11-14
LN2708,47857,32406,17.47,103804,Fully Paid,E,Medical,60,< 1 year,20.74,2019-11-15
LN2709,35964,24456,29.73,61581,Current,G,Debt Consolidation,60,3-5 years,29.97,2019-11-16
LN2710,21131,24777,16.56,196609,Fully Paid,E,Debt Consolidation,36,5-10 years,22.58,2019-11-16
LN2711,26227,21914,6.86,117357,Fully Paid,D,Debt Consolidation,36,1-3 years,34.93,2019-11-17
LN2712,6978,30553,29.43,139761,Fully Paid,D,Education,60,10+ years,12.63,2019-11-18
LN2713,22991,24548,26.09,133984,Fully Paid,B,Debt Consolidation,60,3-5 years,23.8,2019-11-18
LN2714,18153,38265,9.46,112449,Fully Paid,A,Education,36,3-5 years,26.45,2019-11-19
